"ITEM_SK","TOTAL_REVENUE","BASKETS","DISTINCT_CUSTOMERS","AVERAGE_PRICE"
"12790200","30.93000","7","5","4.4185714285714"
"14292706","30.93000","7","4","4.4185714285714"
"12168370","30.92999","6","6","2.9083329166667"
"14945747","30.92000","8","4","3.8650000000000"
"15691194","30.92000","7","3","3.2057142857143"
"15562845","30.92000","8","6","3.8650000000000"
"15582739","30.92000","8","8","3.8650000000000"
"11702061","30.91000","9","9","3.4344444444444"
"11666338","30.91000","15","13","1.5280000000000"
"14300633","30.90000","10","5","3.0900000000000"
"14306178","30.86000","13","11","2.2207692307692"
"11666649","30.85000","14","9","2.0971428571429"
"11735980","30.85000","22","13","1.5425000000000"
"15221667","30.84000","8","6","3.8550000000000"
"12184689","30.81000","8","3","3.4400000000000"
"15275028","30.80000","4","4","7.7000000000000"
"11678504","30.79000","6","4","4.5533333333333"
"11831570","30.77000","12","8","2.4158333333333"
"12851660","30.77000","4","2","7.6925000000000"
"13894077","30.75000","5","3","6.1500000000000"
"14065633","30.74000","5","4","5.4100000000000"
"13811466","30.73000","7","6","4.3900000000000"
"12184664","30.73000","12","5","1.8483333333333"
"11693195","30.73000","7","3","4.3900000000000"
"14562037","30.72000","10","5","3.8805550000000"
"11609114","30.66000","15","10","2.1900000000000"
"11644640","30.65000","14","10","2.0471428571429"
"14321378","30.65000","10","10","3.0650000000000"
"11609934","30.60000","12","7","3.1263636363636"
"11617235","30.60000","17","11","1.6358823529412"
"11654335","30.55000","11","5","2.7772727272727"
"11733416","30.53000","8","5","3.5662500000000"
"11604005","30.51000","8","6","3.3900000000000"
"12144385","30.49000","9","8","2.7766666666667"
"11647514","30.46999","4","3","5.7424993750000"
"11661909","30.46000","4","3","7.6150000000000"
"11703774","30.46000","12","9","2.1900000000000"
"11734705","30.45000","9","6","2.9622222222222"
"11743289","30.45000","6","3","6.0900000000000"
"14883912","30.45000","9","6","3.1055555555556"
"14308419","30.44999","6","2","4.2416658333333"
"14482766","30.44000","6","5","5.0733333333333"
"14273938","30.43000","7","2","4.3471428571429"
"11692241","30.43000","13","7","1.7900000000000"
"11604229","30.43000","7","6","4.3471428571429"
"14994533","30.42999","8","6","2.8037497500000"
"11679590","30.42000","8","3","3.8025000000000"
"14334760","30.42000","8","8","3.8025000000000"
"15562846","30.42000","8","6","3.8025000000000"
"15639597","30.40000","11","8","2.7636363636364"
"11697507","30.36999","4","4","6.3424987500000"
"11691775","30.36000","5","3","7.5900000000000"
"12184733","30.36000","11","11","2.1627272727273"
"11777730","30.36000","4","3","7.5900000000000"
"11717378","30.35999","10","8","1.6359997500000"
"15617291","30.35999","5","2","5.0719990000000"
"15072016","30.35999","14","13","1.4283332291667"
"13009758","30.35000","12","5","2.0483333333333"
"15243370","30.32000","7","6","4.3314285714286"
"11669670","30.32000","8","7","3.7900000000000"
"12157829","30.31000","7","7","3.3900000000000"
"11748735","30.29000","18","17","1.1872222222222"
"11661599","30.28000","7","4","3.9733333332857"
"11743067","30.24000","18","8","1.6800000000000"
"11647461","30.17000","18","15","1.3316666666667"
"11972198","30.13000","8","8","4.3042857142857"
"15689728","30.06000","4","4","7.5150000000000"
"11653848","30.04000","23","17","1.1508695652174"
"12811240","30.03000","7","6","4.2900000000000"
"14482754","30.03000","7","7","4.2900000000000"
"12814712","30.00996","7","4","9.9985628571429"
"15275950","30.00000","8","5","2.5000000000000"
"15059724","29.99997","3","2","9.9999900000000"
"15060596","29.99997","3","2","9.9999900000000"
"15067453","29.99997","3","3","9.9999900000000"
"15072281","29.99997","3","3","8.3333250000000"
"15092770","29.99997","3","3","8.3333250000000"
"15120951","29.99997","3","2","9.9999900000000"
"15120963","29.99997","3","1","9.9999900000000"
"15120965","29.99997","3","2","7.7777700000000"
"15123643","29.99997","3","3","9.9999900000000"
"15158594","29.99997","3","3","9.9999900000000"
"15219661","29.99997","3","1","7.4999925000000"
"15243343","29.99997","3","2","9.9999900000000"
"15245278","29.99997","3","2","9.9999900000000"
"15250442","29.99997","3","3","9.9999900000000"
"15258033","29.99997","3","1","2.2222200000000"
"15499659","29.99997","3","2","9.9999900000000"
"15501764","29.99997","3","2","9.9999900000000"
"15539197","29.99997","3","3","9.9999900000000"
"15546488","29.99997","3","1","9.9999900000000"
"15573222","29.99997","27","1","1.1111100000000"
"15582010","29.99997","11","3","2.7272700000000"
"15586278","29.99997","3","1","9.9999900000000"
"15593738","29.99997","3","3","9.9999900000000"
"15593761","29.99997","3","3","9.9999900000000"
"15593775","29.99997","4","4","9.9999900000000"
"15593788","29.99997","4","3","9.9999900000000"
"15600695","29.99997","4","4","9.9999900000000"
"15601601","29.99997","3","3","9.9999900000000"
"15601713","29.99997","3","3","9.9999900000000"
"15607396","29.99997","3","2","9.9999900000000"
"12805907","29.99997","3","2","7.7777700000000"
"12805909","29.99997","3","2","9.9999900000000"
"12817293","29.99997","3","3","9.9999900000000"
"12826185","29.99997","3","1","9.9999900000000"
"12833232","29.99997","3","3","9.9999900000000"
"12836604","29.99997","3","3","9.9999900000000"
"12896653","29.99997","3","3","9.9999900000000"
"12913135","29.99997","3","3","9.9999900000000"
"12932795","29.99997","3","2","7.4999925000000"
"12936527","29.99997","3","3","9.9999900000000"
"12944095","29.99997","3","3","9.9999900000000"
"13022356","29.99997","3","2","9.9999900000000"
"13777964","29.99997","3","2","9.9999900000000"
"13777966","29.99997","3","2","9.9999900000000"
"13803871","29.99997","3","3","8.3333250000000"
"13877989","29.99997","3","3","9.9999900000000"
"13902019","29.99997","3","2","8.3333250000000"
"13985284","29.99997","3","3","9.9999900000000"
"14000362","29.99997","4","4","9.9999900000000"
"14027334","29.99997","3","3","9.9999900000000"
"14069998","29.99997","3","2","9.9999900000000"
"14073320","29.99997","3","1","9.9999900000000"
"14073321","29.99997","3","3","8.3333250000000"
"14082921","29.99997","3","3","9.9999900000000"
"11600451","29.99997","3","3","9.9999900000000"
"11600908","29.99997","3","2","9.9999900000000"
"11606269","29.99997","3","3","8.3333250000000"
"11607945","29.99997","3","1","9.9999900000000"
"11614243","29.99997","3","2","9.9999900000000"
"11620795","29.99997","3","1","8.3333250000000"
"11622866","29.99997","4","4","7.4999925000000"
"11623056","29.99997","3","1","9.9999900000000"
"11624286","29.99997","3","2","9.9999900000000"
"11626947","29.99997","3","3","8.3333250000000"
"11628232","29.99997","3","3","8.3333250000000"
"11632164","29.99997","3","3","9.9999900000000"
"11633389","29.99997","3","2","9.9999900000000"
"11633807","29.99997","3","3","9.9999900000000"
"11642213","29.99997","3","2","9.9999900000000"
"11642217","29.99997","3","3","9.9999900000000"
"11642967","29.99997","3","3","9.9999900000000"
"11643346","29.99997","3","3","9.9999900000000"
"11643661","29.99997","3","3","9.9999900000000"
"11649074","29.99997","3","2","9.9999900000000"
"11649747","29.99997","3","3","9.9999900000000"
"11655312","29.99997","3","2","9.9999900000000"
"11656761","29.99997","4","4","9.9999900000000"
"15613495","29.99997","4","3","7.4999925000000"
"15630255","29.99997","3","2","9.9999900000000"
"15631569","29.99997","3","2","9.9999900000000"
"15651005","29.99997","3","3","9.9999900000000"
"15651056","29.99997","3","2","8.3333250000000"
"15653544","29.99997","3","3","9.9999900000000"
"15669692","29.99997","3","3","9.9999900000000"
"15674542","29.99997","3","3","9.9999900000000"
"15674681","29.99997","7","5","9.9999900000000"
"15678825","29.99997","3","3","9.9999900000000"
"15703411","29.99997","3","3","9.9999900000000"
"15747657","29.99997","3","2","9.9999900000000"
"15747659","29.99997","3","2","8.3333250000000"
"15774438","29.99997","3","3","9.9999900000000"
"15774439","29.99997","3","3","9.9999900000000"
"11659341","29.99997","3","2","9.9999900000000"
"11663030","29.99997","5","4","9.9999900000000"
"11663345","29.99997","3","1","9.9999900000000"
"11665621","29.99997","3","3","9.9999900000000"
"11665753","29.99997","3","3","9.9999900000000"
"11665766","29.99997","3","3","9.9999900000000"
"11667405","29.99997","3","3","9.9999900000000"
"11668546","29.99997","3","3","9.9999900000000"
"11671346","29.99997","3","3","8.3333250000000"
"11672646","29.99997","3","3","9.9999900000000"
"11672849","29.99997","3","2","9.9999900000000"
"11673405","29.99997","3","3","9.9999900000000"
"11674294","29.99997","3","3","9.9999900000000"
"11674602","29.99997","3","2","9.9999900000000"
"11674618","29.99997","3","3","9.9999900000000"
"11674851","29.99997","3","2","9.9999900000000"
"11677719","29.99997","3","3","9.9999900000000"
"11678342","29.99997","3","2","9.9999900000000"
"11678606","29.99997","3","3","9.9999900000000"
"11678642","29.99997","3","3","9.9999900000000"
"11679343","29.99997","5","2","7.2857070000000"
"11679815","29.99997","3","3","9.9999900000000"
"11679890","29.99997","3","3","9.9999900000000"
"11680938","29.99997","3","2","9.9999900000000"
"11681854","29.99997","3","3","9.9999900000000"
"11682545","29.99997","3","3","9.9999900000000"
"11682888","29.99997","3","3","9.9999900000000"
"11686804","29.99997","3","2","9.9999900000000"
"11686964","29.99997","5","3","6.9999930000000"
"11687291","29.99997","3","2","9.9999900000000"
"11687499","29.99997","3","2","9.9999900000000"
"11688198","29.99997","3","3","9.9999900000000"
"11692869","29.99997","3","1","9.9999900000000"
"11693687","29.99997","3","3","9.9999900000000"
"11693749","29.99997","3","3","9.9999900000000"
"11695610","29.99997","3","1","9.9999900000000"
"11695684","29.99997","3","3","8.3333250000000"
"11696077","29.99997","3","3","9.9999900000000"
"11697054","29.99997","3","3","8.3333250000000"
"11699060","29.99997","3","3","9.9999900000000"
"11700432","29.99997","5","3","5.9999940000000"
"11701141","29.99997","3","3","9.9999900000000"
"11701592","29.99997","3","3","9.9999900000000"
"11703676","29.99997","3","3","9.9999900000000"
"11705174","29.99997","3","2","9.9999900000000"
"11710673","29.99997","3","3","9.9999900000000"
"11714776","29.99997","3","3","9.9999900000000"
"11714815","29.99997","3","3","9.9999900000000"
"11729030","29.99997","3","2","9.9999900000000"
"11729070","29.99997","3","3","8.3333250000000"
"11732863","29.99997","3","2","9.9999900000000"
"11733074","29.99997","3","3","9.9999900000000"
"11734859","29.99997","3","3","9.9999900000000"
"11736348","29.99997","3","3","9.9999900000000"
"11736352","29.99997","4","3","9.9999900000000"
"11736440","29.99997","3","3","9.9999900000000"
"11736574","29.99997","3","3","9.9999900000000"
"11738276","29.99997","3","3","9.9999900000000"
"11738422","29.99997","3","3","9.9999900000000"
"11738488","29.99997","3","2","9.9999900000000"
"11738915","29.99997","3","2","9.9999900000000"
"11739380","29.99997","3","2","8.3333250000000"
"11740305","29.99997","5","4","9.9999900000000"
"11741692","29.99997","3","1","9.9999900000000"
"14498773","29.99997","3","1","9.9999900000000"
"14506626","29.99997","3","1","9.9999900000000"
"14509277","29.99997","3","3","9.9999900000000"
"14509280","29.99997","3","2","9.9999900000000"
"14509343","29.99997","3","3","9.9999900000000"
"14530021","29.99997","3","2","9.9999900000000"
"14536590","29.99997","3","3","8.3333250000000"
"14543073","29.99997","3","2","9.9999900000000"
"14562584","29.99997","3","2","9.9999900000000"
"14565599","29.99997","3","3","9.9999900000000"
"14567646","29.99997","3","3","9.9999900000000"
"14570897","29.99997","3","3","8.3333250000000"
"14570911","29.99997","3","3","9.9999900000000"
"14811063","29.99997","3","2","8.3333250000000"
"14872434","29.99997","3","3","9.9999900000000"
"14886919","29.99997","3","1","9.9999900000000"
"14888061","29.99997","3","3","9.9999900000000"
"14916378","29.99997","3","3","8.3333250000000"
"14924827","29.99997","3","1","9.9999900000000"
"14936489","29.99997","3","2","9.9999900000000"
"14944758","29.99997","3","3","9.9999900000000"
"14960093","29.99997","3","3","9.9999900000000"
"14960095","29.99997","3","2","9.9999900000000"
"14967072","29.99997","3","3","9.9999900000000"
"14994471","29.99997","3","2","9.9999900000000"
"14994473","29.99997","3","3","9.9999900000000"
"14995698","29.99997","4","2","9.9999900000000"
"15006958","29.99997","3","2","9.9999900000000"
"15010779","29.99997","3","2","9.9999900000000"
"15013017","29.99997","3","3","9.9999900000000"
"15014531","29.99997","3","2","9.9999900000000"
"15017235","29.99997","3","2","9.9999900000000"
"15029133","29.99997","3","3","9.9999900000000"
"14082929","29.99997","3","3","9.9999900000000"
"14094295","29.99997","3","3","8.3333250000000"
"14094431","29.99997","3","3","9.9999900000000"
"14102419","29.99997","3","3","9.9999900000000"
"14115029","29.99997","3","1","9.9999900000000"
"14116239","29.99997","3","2","9.9999900000000"
"14143084","29.99997","3","3","9.9999900000000"
"14143100","29.99997","3","1","9.9999900000000"
"14195865","29.99997","3","3","9.9999900000000"
"14211559","29.99997","3","1","9.9999900000000"
"14227841","29.99997","3","3","9.9999900000000"
"14229467","29.99997","3","1","9.9999900000000"
"14237855","29.99997","3","3","9.9999900000000"
"14273878","29.99997","3","2","9.9999900000000"
"14288394","29.99997","3","2","9.9999900000000"
"14302250","29.99997","3","3","9.9999900000000"
"14306375","29.99997","3","3","9.9999900000000"
"14306408","29.99997","3","2","9.9999900000000"
"14306422","29.99997","4","2","9.9999900000000"
"14306640","29.99997","3","3","9.9999900000000"
"14306643","29.99997","3","2","9.9999900000000"
"14306646","29.99997","3","3","9.9999900000000"
"14326286","29.99997","3","2","9.9999900000000"
"14344936","29.99997","3","3","9.9999900000000"
"14355105","29.99997","3","3","9.9999900000000"
"14364783","29.99997","3","3","9.9999900000000"
"14369171","29.99997","3","2","9.9999900000000"
"14376958","29.99997","7","2","3.5714250000000"
"14382997","29.99997","3","3","9.9999900000000"
"14390407","29.99997","3","3","9.9999900000000"
"14401927","29.99997","3","2","9.9999900000000"
"14401930","29.99997","4","4","8.3333250000000"
"14401936","29.99997","3","3","9.9999900000000"
"14402977","29.99997","3","2","9.9999900000000"
"14403007","29.99997","4","4","7.0833262500000"
"14408193","29.99997","3","3","9.9999900000000"
"14417281","29.99997","3","3","9.9999900000000"
"14423737","29.99997","3","3","9.9999900000000"
"14423817","29.99997","3","1","9.9999900000000"
"14438809","29.99997","3","3","9.9999900000000"
"14453240","29.99997","3","2","9.9999900000000"
"14453246","29.99997","3","3","9.9999900000000"
"14473198","29.99997","3","2","9.9999900000000"
"14473203","29.99997","3","3","9.9999900000000"
"14479011","29.99997","3","3","9.9999900000000"
"14482797","29.99997","4","2","9.9999900000000"
"14485999","29.99997","3","3","9.9999900000000"
"11906916","29.99997","3","2","8.3333250000000"
"11941024","29.99997","3","2","7.3333260000000"
"11941026","29.99997","3","2","9.9999900000000"
"11953477","29.99997","3","3","9.9999900000000"
"11965744","29.99997","3","2","9.9999900000000"
"11975219","29.99997","3","3","9.9999900000000"
"11978753","29.99997","3","3","9.9999900000000"
"12149066","29.99997","3","2","9.9999900000000"
"12181972","29.99997","3","2","9.9999900000000"
"12182448","29.99997","3","3","9.9999900000000"
"12190538","29.99997","3","3","9.9999900000000"
"12191600","29.99997","4","3","7.4999925000000"
"12208316","29.99997","3","3","9.9999900000000"
"12453632","29.99997","3","2","7.4999925000000"
"12499450","29.99997","3","3","9.9999900000000"
"12510370","29.99997","3","3","9.9999900000000"
"12516287","29.99997","3","3","8.3333250000000"
"12521535","29.99997","3","3","9.9999900000000"
"12521540","29.99997","3","2","8.3333250000000"
"12521543","29.99997","3","3","9.9999900000000"
"12537848","29.99997","3","3","9.9999900000000"
"12560331","29.99997","3","3","9.9999900000000"
"12560363","29.99997","3","3","9.9999900000000"
"12561809","29.99997","3","3","9.9999900000000"
"12562550","29.99997","5","5","9.9999900000000"
"12571067","29.99997","3","3","9.9999900000000"
"12572010","29.99997","3","2","9.9999900000000"
"12572100","29.99997","3","3","9.9999900000000"
"12577048","29.99997","3","3","9.9999900000000"
"12598814","29.99997","3","3","9.9999900000000"
"12613732","29.99997","3","2","9.9999900000000"
"12701756","29.99997","3","2","9.9999900000000"
"12707426","29.99997","3","2","9.9999900000000"
"12721686","29.99997","3","2","9.9999900000000"
"12724737","29.99997","3","3","8.3333250000000"
"12724769","29.99997","3","3","5.5555500000000"
"12738077","29.99997","3","2","9.9999900000000"
"12771749","29.99997","3","3","9.9999900000000"
"12778939","29.99997","3","3","9.9999900000000"
"11743463","29.99997","3","3","9.9999900000000"
"11743472","29.99997","3","2","9.9999900000000"
"11748220","29.99997","3","2","8.3333250000000"
"11748271","29.99997","3","2","9.9999900000000"
"11749219","29.99997","7","3","3.5714250000000"
"11749375","29.99997","3","3","9.9999900000000"
"11750576","29.99997","3","1","9.9999900000000"
"11752443","29.99997","3","3","9.9999900000000"
"11752804","29.99997","3","2","9.9999900000000"
"11752874","29.99997","3","2","9.9999900000000"
"11752981","29.99997","3","3","9.9999900000000"
"11753121","29.99997","4","4","8.3333250000000"
"11753734","29.99997","3","2","9.9999900000000"
"11778915","29.99997","3","2","9.9999900000000"
"11819347","29.99997","3","1","9.9999900000000"
"11822637","29.99997","3","2","9.9999900000000"
"11824751","29.99997","3","3","9.9999900000000"
"11833663","29.99997","3","3","9.9999900000000"
"11839072","29.99997","3","3","9.9999900000000"
"11840498","29.99997","3","2","9.9999900000000"
"11840611","29.99997","3","3","9.9999900000000"
"11840629","29.99997","3","3","7.2222150000000"
"11851758","29.99997","3","2","9.9999900000000"
"11860975","29.99997","3","3","9.9999900000000"
"11864998","29.99997","3","2","9.9999900000000"
"15161211","29.98998","3","2","9.9966600000000"
"15251402","29.98998","3","3","8.3299950000000"
"12814711","29.98998","3","2","9.9966600000000"
"12819981","29.98998","3","3","9.9966600000000"
"12819982","29.98998","3","1","9.9966600000000"
"13871029","29.98998","3","2","9.9966600000000"
"11689265","29.98998","3","2","9.9966600000000"
"14537983","29.98998","3","2","9.9966600000000"
"14198802","29.98998","3","1","9.9966600000000"
"14198803","29.98998","3","2","9.9966600000000"
"13973519","29.97999","3","2","8.3266650000000"
"11611208","29.97999","3","3","8.3266650000000"
"11701803","29.97999","3","1","9.9933300000000"
"15750571","29.97999","3","3","8.3266650000000"
"15014545","29.97999","3","2","8.3266650000000"
"12157874","29.97999","3","2","8.3266650000000"
"12157895","29.97999","3","3","8.3266650000000"
"11729112","29.97998","8","2","1.9766659375000"
"11752506","29.97998","4","3","4.5783312500000"
"11745226","29.97000","3","2","9.9900000000000"
"11748256","29.97000","3","2","9.9900000000000"
"11753682","29.97000","3","2","9.9900000000000"
"11839639","29.97000","3","3","9.9900000000000"
"11842438","29.97000","3","3","9.9900000000000"
"11842924","29.97000","3","2","9.9900000000000"
"11842950","29.97000","3","3","9.9900000000000"
"11694654","29.97000","3","3","9.9900000000000"
"11699136","29.97000","3","3","9.9900000000000"
"11701782","29.97000","3","3","9.9900000000000"
"11734429","29.97000","3","3","9.9900000000000"
"12157854","29.97000","3","2","9.9900000000000"
"12184662","29.97000","3","1","9.9900000000000"
"12762430","29.97000","3","2","9.9900000000000"
"12771747","29.97000","3","3","9.9900000000000"
"12771819","29.97000","3","2","9.9900000000000"
"12833247","29.97000","3","3","9.9900000000000"
"12851621","29.97000","3","2","9.9900000000000"
"12895357","29.97000","3","3","9.9900000000000"
"13789466","29.97000","4","3","7.4925000000000"
"14072682","29.97000","3","3","9.9900000000000"
"14455298","29.97000","3","2","9.9900000000000"
"11611548","29.97000","3","3","9.9900000000000"
"11611557","29.97000","3","3","9.9900000000000"
"11618124","29.97000","3","2","9.9900000000000"
"11626937","29.97000","3","3","9.9900000000000"
"11639478","29.97000","3","3","9.9900000000000"
"15189942","29.97000","3","2","9.9900000000000"
"15591225","29.97000","3","2","9.9900000000000"
"15609996","29.97000","3","3","9.9900000000000"
"14942548","29.97000","3","2","9.9900000000000"
"15674523","29.97000","3","3","9.9900000000000"
"15678746","29.97000","3","3","9.9900000000000"
"15709264","29.97000","3","3","9.9900000000000"
"15750572","29.97000","3","3","9.9900000000000"
"11660143","29.97000","3","3","9.9900000000000"
"11663939","29.97000","3","2","9.9900000000000"
"11684752","29.97000","3","2","9.9900000000000"
"11654478","29.96000","12","5","2.1983333333333"
"12757719","29.96000","4","4","7.4900000000000"
"14391600","29.96000","4","4","7.4900000000000"
"14409925","29.96000","11","9","2.1400000000000"
"12857251","29.96000","4","4","7.4900000000000"
"12857252","29.96000","4","4","7.4900000000000"
"13870605","29.96000","4","4","7.4900000000000"
"14060725","29.96000","4","4","7.4900000000000"
"15761872","29.96000","4","3","7.4900000000000"
"15189938","29.96000","4","4","5.4925000000000"
"14482804","29.95999","5","4","4.9919990000000"
"14107884","29.95000","6","5","4.9916666666667"
"15088170","29.95000","7","7","6.1328571428571"
"15161277","29.95000","5","2","5.9900000000000"
"15283571","29.95000","5","2","5.9900000000000"
"15571802","29.95000","5","3","5.9900000000000"
"11820907","29.95000","5","4","5.9900000000000"
"11741463","29.95000","5","5","5.9900000000000"
"12184875","29.95000","5","3","5.9900000000000"
"12580045","29.95000","6","6","5.9900000000000"
"11613552","29.95000","5","5","5.9900000000000"
"11632688","29.95000","6","5","5.9900000000000"
"11656038","29.95000","5","3","5.9900000000000"
"15657781","29.95000","5","4","5.9900000000000"
"15772637","29.95000","5","5","5.9900000000000"
"12836499","29.95000","5","1","5.9900000000000"
"12850433","29.95000","5","5","5.9900000000000"
"13860471","29.95000","5","4","5.9900000000000"
"14871475","29.95000","12","10","1.9483333333333"
"11666800","29.94999","6","6","3.8805550000000"
"11744534","29.94999","15","6","2.0409088636364"
"11851266","29.94000","6","5","4.9900000000000"
"11663985","29.94000","6","3","4.9900000000000"
"11666080","29.94000","6","6","4.9900000000000"
"12178505","29.94000","6","3","4.9900000000000"
"12776950","29.94000","6","5","4.9900000000000"
"15047246","29.94000","6","5","4.9900000000000"
"15058146","29.94000","6","5","4.5741666666667"
"15224043","29.94000","5","4","4.9900000000000"
"15253846","29.94000","6","6","4.9900000000000"
"15581452","29.94000","6","6","4.9900000000000"
"15601514","29.94000","6","4","4.9900000000000"
"14354595","29.94000","7","5","4.9900000000000"
"14405407","29.94000","6","5","4.9900000000000"
"14478011","29.94000","6","6","4.9900000000000"
"14506715","29.94000","6","5","4.9900000000000"
"14529515","29.94000","5","5","4.9900000000000"
"14537934","29.94000","6","4","4.9900000000000"
"14538005","29.94000","6","2","4.9900000000000"
"15006163","29.94000","6","5","4.9900000000000"
"15006459","29.94000","6","6","4.9900000000000"
"15006731","29.94000","6","4","4.9900000000000"
"12904432","29.94000","8","4","3.7425000000000"
"13783855","29.94000","6","3","4.9900000000000"
"13865582","29.94000","6","6","4.9900000000000"
"11607948","29.94000","6","3","4.9900000000000"
"15670727","29.94000","6","5","4.9900000000000"
"15673812","29.94000","6","5","4.9900000000000"
"15678921","29.94000","5","5","4.9900000000000"
"11644205","29.93000","7","4","4.2757142857143"
"13897302","29.93000","7","3","4.2757142857143"
"14384042","29.92000","8","6","3.7400000000000"
"12787669","29.92000","8","4","3.7400000000000"
"11853946","29.92000","8","5","3.7400000000000"
"15573265","29.92000","8","8","3.7400000000000"
"14994422","29.92000","9","7","3.3244444444444"
"11739925","29.91000","12","7","2.4925000000000"
"11701326","29.90000","24","7","1.2458333333333"
"13029727","29.90000","10","9","2.9900000000000"
"11666884","29.90000","10","5","2.9900000000000"
"11672465","29.90000","11","7","2.2104545454545"
"11674000","29.90000","10","6","2.9900000000000"
"11679874","29.90000","9","7","2.9900000000000"
"11839921","29.90000","11","11","2.4009090909091"
"12530706","29.90000","10","7","2.9900000000000"
"15705091","29.90000","10","5","2.9900000000000"
"15203689","29.89000","13","6","2.4908333333333"
"11654425","29.88998","3","1","9.9633266666667"
"11744029","29.88000","12","9","2.4900000000000"
"11735741","29.88000","12","6","2.4900000000000"
"11679091","29.88000","12","6","2.4900000000000"
"14485282","29.87000","17","13","1.4641176470588"
"11780241","29.87000","12","9","2.2816666666667"
"14410954","29.85000","3","3","9.9500000000000"
"11715651","29.85000","3","3","9.9500000000000"
"11617242","29.85000","14","8","1.9900000000000"
"11617271","29.85000","14","10","1.9900000000000"
"11621406","29.85000","15","9","1.9900000000000"
"12881222","29.85000","3","1","9.9500000000000"
"14506652","29.78000","16","13","1.5131250000000"
"12580154","29.77000","12","8","2.2900000000000"
"11616102","29.76999","4","3","5.4424995000000"
"11768148","29.75000","5","5","5.9500000000000"
"11822993","29.73998","3","2","8.2466616666667"
"11748318","29.70000","28","17","0.9900000000000"
"14022091","29.70000","6","4","2.5383333333333"
"11692223","29.70000","30","14","0.9900000000000"
"11681634","29.70000","10","4","2.9700000000000"
"11685290","29.70000","29","16","0.9900000000000"
"12482349","29.67000","13","6","2.2823076923077"
"12791835","29.66000","19","11","1.3500000000000"
"11682443","29.63000","11","9","2.2181818181818"
"11685472","29.62000","17","10","1.7423529411765"
"13904813","29.60000","10","8","2.9600000000000"
"11680671","29.59000","7","6","2.6900000000000"
"14378545","29.59000","10","9","2.6900000000000"
"11672237","29.58000","16","4","0.6962500000000"
"14431231","29.57000","7","6","2.4971428571429"
"11748277","29.57000","3","3","9.8566666666667"
"11654356","29.52000","5","2","3.6900000000000"
"14506713","29.52000","6","3","3.6900000000000"
"11644662","29.48000","11","4","2.4445454545455"
"11750651","29.47999","3","3","8.1599983333333"
"14321418","29.47000","3","2","9.8233333333333"
"11687796","29.46999","11","4","2.2245450000000"
"11643407","29.46000","7","7","3.5507142857143"
"14306589","29.45000","5","3","5.8900000000000"
"14856242","29.45000","12","7","1.7908333333333"
"15258991","29.45000","9","9","3.2722222222222"
"15243352","29.44000","6","5","4.9066666666667"
"11615632","29.44000","6","5","4.9066666666667"
"12811197","29.44000","6","4","4.9900000000000"
"12886057","29.43000","13","10","2.2638461538462"
"11666707","29.43000","8","5","3.3050000000000"
"11841151","29.42000","10","7","2.6430000000000"
"12530700","29.40000","8","3","3.6750000000000"
"14478014","29.40000","10","9","2.9400000000000"
"11749367","29.37000","3","3","9.7900000000000"
"11752577","29.37000","10","7","0.8900000000000"
"11669590","29.37000","4","2","7.3425000000000"
"13034542","29.35000","5","4","5.8700000000000"
"15618260","29.33000","7","5","4.1900000000000"
"12185963","29.32000","9","8","3.6650000000000"
"11694567","29.31000","22","10","1.0863636363636"
"11733367","29.31000","8","5","3.2525000000000"
"11661907","29.23000","7","6","4.1757142857143"
"15750242","29.23000","8","3","4.1757142857143"
"11644333","29.19000","19","10","1.3900000000000"
"11682129","29.19000","24","9","0.8825000000000"
"14994411","29.19000","6","3","4.8650000000000"
"11667679","29.16000","4","4","7.2900000000000"
"13992888","29.12000","7","6","3.6614285714286"
"15289591","29.10000","20","15","1.0100000000000"
"14506686","29.08000","12","9","2.3545454545455"
"14082913","29.07000","3","2","9.6900000000000"
"12184687","29.07000","12","8","2.2316666666667"
"11653816","29.06000","11","9","2.6418181818182"
"11837848","29.03000","7","5","4.1471428571429"
"11703859","29.01000","18","4","0.8800000000000"
"11685065","29.01000","9","5","3.2233333333333"
"14107842","29.00000","9","5","2.2777777777778"
"12895558","28.98998","3","2","9.6633266666667"
"15281730","28.98998","3","2","9.6633266666667"
"15080927","28.98000","7","7","2.7114285714286"
"14492692","28.97999","3","3","9.6599966666667"
"14026442","28.97999","3","2","9.6599966666667"
"11735790","28.97998","4","2","5.3699968750000"
"11842754","28.97000","3","1","9.6566666666667"
"11839686","28.96000","4","3","7.2400000000000"
"15067452","28.96000","4","2","7.2400000000000"
"14856889","28.96000","4","4","7.2400000000000"
"14959976","28.96000","4","3","7.2400000000000"
"11845592","28.95000","15","10","1.1473333333333"
"12896040","28.95000","5","4","5.7900000000000"
"13993715","28.94000","5","3","4.9900000000000"
"15680680","28.93000","9","5","3.2144444444444"
"15743654","28.93000","7","7","4.1328571428571"
"11733699","28.93000","12","6","2.4108333333333"
"12828400","28.92000","8","7","3.6150000000000"
"12568064","28.92000","9","7","3.6566666666667"
"12184466","28.90000","19","12","1.5210526315789"
"11668543","28.90000","22","14","2.4083333333333"
"11951686","28.89999","4","2","7.2249975000000"
"15273719","28.88000","51","3","0.4130392156863"
"11666359","28.82000","7","6","3.5471428571429"
"14020991","28.82000","15","11","1.9157142857143"
"14916401","28.78998","3","2","9.5966600000000"
